日期,交易类型,股票名称,交易股票数量,交易后持仓数量,交易价格,DCF估值,价值比(%),估值状态,价值比描述,交易金额,手续费,交易原因,收盘价,RSI14,MACD_DIF,MACD_DEA,MACD_HIST,布林上轨,布林中轨,布林下轨,成交量,量能倍数,布林带位置,价值比过滤器,超买超卖信号,RSI 极端信号,动能确认,极端价格量能,满足维度数,触发原因,行业,RSI超买阈值,RSI超卖阈值,RSI极端超买阈值,RSI极端超卖阈值
2024/02/08,买入,赣锋锂业(002460),5800,35100,34.87,50.00,69.7,低估,当前价格低估30.3%，符合安全边际要求,202246.0,242.7,持仓增持,34.87,31.51,-4.814,-4.904,0.0899,48.97,42.03,35.1,1139750,0.89,下轨之下,✓,✗,✗,✓,✓,3/4,买入信号：价值比过滤器+2个买入维度,能源金属,66.06,25.33,72.56,22.83
2024/02/23,卖出,淮北矿业(600985),15900,63800,19.59,20.00,98.0,低估,当前价格低估2.0%，但未达到安全边际要求,311481.0,691.49,转现金,19.59,77.59,1.3332,1.0746,0.2585,19.35,16.05,12.75,1631865,1.55,上轨之上,✓,✓,✗,✓,✓,4/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/03/08,卖出,中国神华(601088),16100,64400,39.75,45.00,88.3,低估,当前价格低估11.7%，但未达到安全边际要求,639975.0,1420.74,转现金,39.75,75.71,2.394,1.6428,0.7512,40.06,33.44,26.82,1797260,0.98,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/06/28,卖出,中国神华(601088),12800,51600,44.37,45.00,98.6,低估,当前价格低估1.4%，但未达到安全边际要求,567936.0,1260.82,转现金,44.37,70.82,2.6661,2.4825,0.1836,44.99,40.62,36.26,1041641,0.89,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/08/23,买入,淮北矿业(600985),12700,76500,13.46,20.00,67.3,低估,当前价格低估32.7%，符合安全边际要求,170942.0,208.55,持仓增持,13.46,33.32,-0.8451,-0.3259,-0.5193,21.31,17.0,12.7,889856,1.16,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2024/09/13,买入,人福医药(600079),13300,80000,16.13,28.00,57.6,低估,当前价格低估42.4%，符合安全边际要求,214529.0,261.73,持仓增持,16.13,34.22,-0.64,-0.6949,0.0549,21.43,18.93,16.43,1253099,1.52,下轨之下,✓,✗,✗,✓,✓,3/4,买入信号：价值比过滤器+2个买入维度,化学制药,73.1,35.53,79.75,31.82
2025/02/21,买入,陕西煤业(601225),29200,175600,19.53,40.00,48.8,低估,当前价格低估51.2%，符合安全边际要求,570276.0,695.74,持仓增持,19.53,32.0,-0.9825,-0.6068,-0.3757,26.38,23.2,20.02,2341010,1.82,下轨之下,✓,✓,✗,✓,✓,4/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/02/28,买入,陕西煤业(601225),35100,210700,18.95,40.00,47.4,低估,当前价格低估52.6%，符合安全边际要求,665145.0,811.48,持仓增持,18.95,30.19,-1.1528,-0.716,-0.4368,26.39,22.88,19.36,2180008,1.23,下轨之下,✓,✓,✓,✓,✓,4/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/03/21,买入,中煤能源(601898),63200,379600,10.23,20.00,51.1,低估,当前价格低估48.9%，符合安全边际要求,646536.0,788.77,持仓增持,10.23,34.07,-0.6492,-0.4759,-0.1733,13.49,11.55,9.62,1912858,0.97,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/03/28,买入,中煤能源(601898),75900,455500,10.12,20.00,50.6,低估,当前价格低估49.4%，符合安全边际要求,768108.0,937.09,持仓增持,10.12,33.19,-0.6614,-0.513,-0.1484,13.35,11.42,9.48,2312252,1.11,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/04/11,买入,淮北矿业(600985),15300,91800,12.26,20.00,61.3,低估,当前价格低估38.7%，符合安全边际要求,187578.0,228.85,持仓增持,12.26,33.81,-0.5763,-0.5409,-0.0354,14.83,13.7,12.58,1072976,1.22,下轨之下,✓,✓,✗,✓,✓,4/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/04/11,买入,中煤能源(601898),91100,546600,9.87,20.00,49.4,低估,当前价格低估50.6%，符合安全边际要求,899157.0,1096.97,持仓增持,9.87,33.14,-0.6601,-0.5629,-0.0972,13.0,11.15,9.3,2208357,1.15,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/06/20,买入,淮北矿业(600985),18300,110100,11.25,20.00,56.2,低估,当前价格低估43.8%，符合安全边际要求,205875.0,251.17,持仓增持,11.25,32.55,-0.6677,-0.6435,-0.0243,14.26,12.76,11.27,824703,1.07,下轨之下,✓,✓,✗,✓,✓,4/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
