日期,股票代码,股票名称,信号类型,当前价格,维度一状态,技术维度满足数,三者取二,信号强度,决策依据,执行状态,未执行原因,执行日期,执行价格,信号前持仓数量,信号前持仓占比,交易数量,交易后持仓数量,交易后持仓占比,DCF估值,价值比率,价值过滤器状态,行业名称,14周RSI,行业买入阈值,行业卖出阈值,行业极端买入,行业极端卖出,RSI信号类型,价格背离,维度二状态,MACD_DIF,MACD_DEA,MACD柱体,MACD颜色,柱体趋势,金叉死叉状态,维度三状态,布林中轨,布林上轨,布林下轨,价格布林位置,当前成交量,成交量基准,成交量比率,显著放量,维度四状态,最近5周价格,最近5周成交量,数据质量,计算异常,信号ID
2024-08-02 00:00:00,600900,长江电力(600900),SELL,30.24,满足,2,是,60,卖出信号：价值比过滤器+2个卖出维度,已执行,,2024-08-02 00:00:00,30.24,212400,0.0605,42400,170000,0.0484,39.0,0.78,满足,电力,75.62,37.37,64.42,32.22,69.22,极端信号,无背离信号,卖出,1.6079,1.3364,0.2716,红色,连续缩短,无交叉,卖出,27.25,31.25,23.25,区间内,3565387,3831855,0.93,否,无,"[29.32, 29.88, 30.58, 30.15, 30.24]","[3708491, 4060452, 4341904, 4885457, 3565387]",数据长度166条,无,600900_20240802_SELL_1722556800
2024-08-09 00:00:00,600900,长江电力(600900),SELL,29.54,满足,2,是,60,卖出信号：价值比过滤器+2个卖出维度,已执行,,2024-08-09 00:00:00,29.54,170000,0.0474,34000,136000,0.0379,39.0,0.76,满足,电力,67.98,37.37,64.42,32.22,69.22,普通信号,无背离信号,卖出,1.5524,1.3796,0.1728,红色,连续缩短,无交叉,卖出,27.47,31.45,23.5,区间内,3308521,3793284,0.87,否,无,"[29.88, 30.58, 30.15, 30.24, 29.54]","[4060452, 4341904, 4885457, 3565387, 3308521]",数据长度167条,无,600900_20240809_SELL_1723161600
2024-08-16 00:00:00,600900,长江电力(600900),SELL,29.62,满足,2,是,60,卖出信号：价值比过滤器+2个卖出维度,已执行,,2024-08-16 00:00:00,29.62,136000,0.0377,27200,108800,0.0302,39.0,0.76,满足,电力,68.38,37.37,64.42,32.22,69.22,普通信号,无背离信号,卖出,1.4975,1.4032,0.0944,红色,连续缩短,无交叉,卖出,27.71,31.61,23.81,区间内,2759543,3752332,0.74,否,无,"[30.58, 30.15, 30.24, 29.54, 29.62]","[4341904, 4885457, 3565387, 3308521, 2759543]",数据长度168条,无,600900_20240816_SELL_1723766400
2024-08-23 00:00:00,600985,淮北矿业(600985),BUY,13.46,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2024-08-23 00:00:00,13.46,185200,0.0235,92600,277800,0.0353,25.0,0.54,满足,煤炭开采,33.32,34.31,69.3,31.73,77.83,普通信号,无背离信号,买入,-0.8451,-0.3259,-0.5192,绿色,连续放大,无交叉,买入,17.0,21.31,12.7,区间内,889856,957149,0.93,否,无,"[14.31, 14.51, 14.54, 14.29, 13.46]","[1020832, 815730, 723392, 639145, 889856]",数据长度171条,无,600985_20240823_BUY_1724371200
2024-08-23 00:00:00,600900,长江电力(600900),SELL,29.91,满足,2,是,60,卖出信号：价值比过滤器+2个卖出维度,已执行,,2024-08-23 00:00:00,29.91,108800,0.0307,21700,87100,0.0246,39.0,0.77,满足,电力,69.82,37.37,64.42,32.22,69.22,极端信号,无背离信号,卖出,1.4607,1.4147,0.046,红色,连续缩短,无交叉,卖出,27.98,31.69,24.27,区间内,2686689,3738670,0.72,否,无,"[30.15, 30.24, 29.54, 29.62, 29.91]","[4885457, 3565387, 3308521, 2759543, 2686689]",数据长度169条,无,600900_20240823_SELL_1724371200
2025-02-21 00:00:00,601088,中国神华(601088),BUY,35.38,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-02-21 00:00:00,35.38,37200,0.0118,3700,40900,0.013,45.0,0.79,满足,煤炭开采,34.0,34.31,69.3,31.73,77.83,普通信号,无背离信号,买入,-0.6697,-0.0982,-0.5715,绿色,连续缩短,无交叉,无,40.37,43.86,36.89,跌破下轨,2593196,1486930,1.74,是,买入,"[39.08, 40.0, 38.89, 38.13, 35.38]","[1467683, 294570, 825712, 1367696, 2593196]",数据长度197条,无,601088_20250221_BUY_1740096000
2025-02-21 00:00:00,601225,陕西煤业(601225),BUY,19.53,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-02-21 00:00:00,19.53,222200,0.039,111100,333300,0.0585,40.0,0.49,满足,煤炭开采,32.0,34.31,69.3,31.73,77.83,普通信号,无背离信号,买入,-0.9826,-0.6069,-0.3757,绿色,连续缩短,无交叉,无,23.2,26.38,20.02,跌破下轨,2341010,1777713,1.32,是,买入,"[21.58, 21.75, 21.27, 21.19, 19.53]","[1644891, 215875, 1138486, 1454671, 2341010]",数据长度197条,无,601225_20250221_BUY_1740096000
2025-02-28 00:00:00,601225,陕西煤业(601225),BUY,18.95,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-02-28 00:00:00,18.95,333300,0.0568,166600,499900,0.0852,40.0,0.47,满足,煤炭开采,30.19,34.31,69.3,31.73,77.83,极端信号,无背离信号,买入,-1.1528,-0.7161,-0.4368,绿色,连续缩短,无交叉,无,22.88,26.39,19.36,跌破下轨,2180008,1714395,1.27,否,买入,"[21.75, 21.27, 21.19, 19.53, 18.95]","[215875, 1138486, 1454671, 2341010, 2180008]",数据长度198条,无,601225_20250228_BUY_1740700800
2025-03-21 00:00:00,601898,中煤能源(601898),BUY,10.23,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-03-21 00:00:00,10.23,473400,0.0427,236700,710100,0.064,39.0,0.26,满足,煤炭开采,34.07,34.31,69.3,31.73,77.83,普通信号,无背离信号,买入,-0.6493,-0.476,-0.1733,绿色,连续放大,无交叉,买入,11.55,13.49,9.62,区间内,1912858,1413786,1.35,否,无,"[10.37, 10.12, 10.03, 10.38, 10.23]","[1346110, 1931384, 1959782, 2112313, 1912858]",数据长度201条,无,601898_20250321_BUY_1742515200
2025-03-28 00:00:00,601898,中煤能源(601898),BUY,10.12,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-03-28 00:00:00,10.12,710100,0.0632,355000,1065100,0.0948,39.0,0.26,满足,煤炭开采,33.19,34.31,69.3,31.73,77.83,普通信号,无背离信号,买入,-0.6614,-0.5131,-0.1484,绿色,连续放大,无交叉,买入,11.41,13.35,9.48,区间内,2312252,1442331,1.6,否,无,"[10.12, 10.03, 10.38, 10.23, 10.12]","[1931384, 1959782, 2112313, 1912858, 2312252]",数据长度202条,无,601898_20250328_BUY_1743120000
2025-04-11 00:00:00,600985,淮北矿业(600985),BUY,12.26,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-04-11 00:00:00,12.26,277800,0.0314,138900,416700,0.047,25.0,0.49,满足,煤炭开采,33.81,34.31,69.3,31.73,77.83,普通信号,无背离信号,买入,-0.5763,-0.5409,-0.0354,绿色,连续缩短,DIF死叉DEA,无,13.7,14.83,12.58,跌破下轨,1072976,951413,1.13,否,买入,"[13.91, 13.69, 13.27, 13.26, 12.26]","[991246, 689689, 1146657, 607348, 1072976]",数据长度204条,无,600985_20250411_BUY_1744329600
2025-04-11 00:00:00,601898,中煤能源(601898),BUY,9.87,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-04-11 00:00:00,9.87,1065100,0.0968,532500,1597600,0.1452,39.0,0.25,满足,煤炭开采,33.14,34.31,69.3,31.73,77.83,普通信号,无背离信号,买入,-0.6601,-0.563,-0.0972,绿色,连续放大,无交叉,买入,11.15,13.0,9.3,区间内,2208357,1431561,1.54,否,无,"[10.38, 10.23, 10.12, 10.4, 9.87]","[2112313, 1912858, 2312252, 1227785, 2208357]",数据长度204条,无,601898_20250411_BUY_1744329600
2025-06-20 00:00:00,600985,淮北矿业(600985),BUY,11.25,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-06-20 00:00:00,11.25,416700,0.0414,208300,625000,0.0621,25.0,0.45,满足,煤炭开采,32.55,34.31,69.3,31.73,77.83,普通信号,无背离信号,买入,-0.6677,-0.6435,-0.0243,绿色,连续缩短,DIF死叉DEA,无,12.76,14.26,11.27,跌破下轨,824703,790386,1.04,否,买入,"[12.37, 12.43, 12.76, 11.9, 11.25]","[654705, 594002, 669082, 985039, 824703]",数据长度214条,无,600985_20250620_BUY_1750377600
2025-08-15 00:00:00,600900,长江电力(600900),BUY,27.63,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-08-15 00:00:00,27.63,87100,0.0197,8700,95800,0.0216,39.0,0.71,满足,电力,36.05,37.37,64.42,32.22,69.22,普通信号,无背离信号,买入,-0.0811,0.2531,-0.3342,绿色,连续缩短,无交叉,无,29.5,31.31,27.7,跌破下轨,5010882,4060395,1.23,否,买入,"[29.5, 28.75, 27.99, 27.86, 27.63]","[2936580, 5473385, 6101635, 4632220, 5010882]",数据长度220条,无,600900_20250815_BUY_1755216000
2025-09-05 00:00:00,002460,赣锋锂业(002460),SELL,44.61,满足,2,是,60,卖出信号：价值比过滤器+2个卖出维度,已执行,,2025-09-05 00:00:00,44.61,114900,0.0418,57400,57500,0.0209,50.0,0.89,满足,能源金属,72.14,25.33,66.06,22.83,72.56,普通信号,无背离信号,卖出,1.9689,0.8983,1.0706,红色,连续放大,无交叉,无,34.48,42.58,26.38,突破上轨,3981780,1593932,2.5,是,卖出,"[36.83, 38.76, 38.3, 39.92, 44.61]","[1653378, 3405236, 1749638, 2786334, 3981780]",数据长度225条,无,002460_20250905_SELL_1757030400
2025-09-05 00:00:00,000651,格力电器(000651),BUY,41.24,满足,2,是,60,买入信号：价值比过滤器+2个买入维度,已执行,,2025-09-05 00:00:00,41.24,148700,0.05,29700,178400,0.06,60.0,0.69,满足,白色家电,36.18,39.39,73.16,34.98,77.81,普通信号,无背离信号,买入,0.0288,0.5599,-0.5311,绿色,连续缩短,无交叉,无,45.82,49.08,42.56,跌破下轨,4523283,1880964,2.4,否,买入,"[47.44, 47.79, 47.11, 42.6, 41.24]","[1289699, 1621839, 3056249, 5203873, 4523283]",数据长度225条,无,000651_20250905_BUY_1757030400
2025-09-05 00:00:00,600362,江西铜业(600362),SELL,29.29,满足,2,是,60,卖出信号：价值比过滤器+2个卖出维度,已执行,,2025-09-05 00:00:00,29.29,55200,0.0132,27600,27600,0.0066,33.0,0.89,满足,工业金属,74.22,38.45,70.61,33.57,76.29,普通信号,无背离信号,卖出,1.3517,0.7381,0.6136,红色,连续放大,无交叉,无,23.35,27.57,19.12,突破上轨,4193567,1395610,3.0,是,卖出,"[23.83, 25.34, 24.72, 27.9, 29.29]","[1462843, 1912593, 1562282, 3124827, 4193567]",数据长度225条,无,600362_20250905_SELL_1757030400
