日期,交易类型,股票名称,交易股票数量,交易后持仓数量,交易价格,DCF估值,价值比(%),估值状态,价值比描述,交易金额,手续费,交易原因,收盘价,RSI14,MACD_DIF,MACD_DEA,MACD_HIST,布林上轨,布林中轨,布林下轨,成交量,量能倍数,布林带位置,价值比过滤器,超买超卖信号,RSI 极端信号,动能确认,极端价格量能,满足维度数,触发原因,行业,RSI超买阈值,RSI超卖阈值,RSI极端超买阈值,RSI极端超卖阈值
2023/09/28,BUY,中矿资源(002738),2600,496600,36.41,60.00,60.7,低估,当前价格低估39.3%，符合安全边际要求,94666.0,113.6,现金不足，加仓80%现金 (obvious_undervalue),36.41,24.41,-9.2181,-8.926,-0.2921,72.66,48.77,24.89,519312,0.71,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,小金属,68.09,33.4,75.19,31.0
2023/10/13,BUY,中矿资源(002738),500,497100,39.23,60.00,65.4,低估,当前价格低估34.6%，符合安全边际要求,19615.0,24.62,现金不足，加仓80%现金 (obvious_undervalue),39.23,30.84,-8.7708,-8.895,0.1241,65.68,46.67,27.67,1343473,1.67,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,小金属,68.09,33.4,75.19,31.0
2024/01/26,SELL,淮北矿业(600985),165900,663900,17.57,25.00,70.3,低估,当前价格低估29.7%，但未达到安全边际要求,2914863.0,6471.0,减仓 20% (slight_undervalue_sell),17.57,70.44,1.1338,0.92,0.2139,18.38,15.25,12.12,724885,0.82,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/02/02,BUY,中矿资源(002738),91500,588600,29.52,60.00,49.2,低估,当前价格低估50.8%，符合安全边际要求,2701080.0,3241.3,现金不足，加仓80%现金 (extreme_undervalue),29.52,31.14,-4.0058,-4.8076,0.8017,40.83,36.65,32.48,1293280,0.89,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,小金属,68.09,33.4,75.19,31.0
2024/02/02,BUY,人福医药(600079),28600,838100,18.76,28.00,67.0,低估,当前价格低估33.0%，符合安全边际要求,536536.0,654.57,现金不足，加仓80%现金 (obvious_undervalue),18.76,30.6,-0.6558,-0.1491,-0.5067,27.17,23.71,20.25,945194,1.42,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,化学制药,73.1,35.53,79.75,31.82
2024/02/02,BUY,安井食品(603345),1500,1500,71.99,128.00,56.2,低估,当前价格低估43.8%，符合安全边际要求,107985.0,131.74,现金不足，开仓80%现金 (extreme_undervalue),71.99,22.06,-15.097,-12.5076,-2.5894,142.16,109.6,77.04,311577,1.11,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,食品加工,55.58,26.75,63.03,24.82
2024/02/23,SELL,淮北矿业(600985),132700,531200,19.59,25.00,78.4,低估,当前价格低估21.6%，但未达到安全边际要求,2599593.0,5771.1,减仓 20% (slight_undervalue_sell),19.59,77.59,1.3332,1.0746,0.2585,19.35,16.05,12.75,1631865,1.55,上轨之上,✓,✓,✗,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/03/08,SELL,中国神华(601088),134100,134200,39.75,45.00,88.3,低估,当前价格低估11.7%，但未达到安全边际要求,5330475.0,11833.65,减仓 50% (fair_value),39.75,75.71,2.394,1.6428,0.7512,40.06,33.44,26.82,1797260,0.98,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/05/17,SELL,中远海控(601919),181800,727348,14.06,20.00,70.3,低估,当前价格低估29.7%，但未达到安全边际要求,2556108.0,5674.56,减仓 20% (slight_undervalue_sell),14.06,80.87,0.6903,0.315,0.3753,13.01,10.72,8.42,11914612,1.57,上轨之上,✓,✓,✓,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,航运港口,70.35,38.12,74.46,34.95
2024/06/28,SELL,中国神华(601088),67100,67100,44.37,45.00,98.6,低估,当前价格低估1.4%，但未达到安全边际要求,2977227.0,6609.44,减仓 50% (fair_value),44.37,70.82,2.6661,2.4825,0.1836,44.99,40.62,36.26,1041641,0.89,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/08/02,SELL,长江电力(600900),223800,895600,30.24,39.00,77.5,低估,当前价格低估22.5%，但未达到安全边际要求,6767712.0,15024.32,减仓 20% (slight_undervalue_sell),30.24,75.62,1.6086,1.3374,0.2712,31.25,27.25,23.25,3565387,0.85,轨道之间,✓,✓,✓,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,电力,64.42,37.37,69.22,32.22
2024/08/09,SELL,长江电力(600900),179100,716500,29.54,39.00,75.7,低估,当前价格低估24.3%，但未达到安全边际要求,5290614.0,11745.16,减仓 20% (slight_undervalue_sell),29.54,67.98,1.553,1.3805,0.1725,31.45,27.47,23.5,3308521,0.82,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,电力,64.42,37.37,69.22,32.22
2024/08/16,SELL,长江电力(600900),143300,573200,29.62,39.00,76.0,低估,当前价格低估24.0%，但未达到安全边际要求,4244546.0,9422.89,减仓 20% (slight_undervalue_sell),29.62,68.37,1.4982,1.4041,0.0941,31.61,27.71,23.81,2759543,0.76,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,电力,64.42,37.37,69.22,32.22
2024/08/23,SELL,长江电力(600900),114600,458600,29.91,39.00,76.7,低估,当前价格低估23.3%，但未达到安全边际要求,3427686.0,7609.46,减仓 20% (slight_undervalue_sell),29.91,69.82,1.4612,1.4155,0.0457,31.69,27.98,24.27,2686689,0.87,轨道之间,✓,✓,✓,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,电力,64.42,37.37,69.22,32.22
2024/08/23,BUY,淮北矿业(600985),265600,796800,13.46,25.00,53.8,低估,当前价格低估46.2%，符合安全边际要求,3574976.0,4361.47,加仓 50%持仓价值 (extreme_undervalue),13.46,33.32,-0.8451,-0.3259,-0.5193,21.31,17.0,12.7,889856,1.16,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/02/21,BUY,中国神华(601088),6700,73800,35.38,45.00,78.6,低估,当前价格低估21.4%，但未达到安全边际要求,237046.0,289.2,加仓 10%持仓价值 (slight_undervalue),35.38,34.0,-0.6696,-0.098,-0.5716,43.86,40.37,36.89,2593196,2.04,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/02/21,BUY,陕西煤业(601225),244100,732300,19.53,40.00,48.8,低估,当前价格低估51.2%，符合安全边际要求,4767273.0,5816.07,加仓 50%持仓价值 (extreme_undervalue),19.53,32.0,-0.9825,-0.6068,-0.3757,26.38,23.2,20.02,2341010,1.82,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/02/28,BUY,陕西煤业(601225),366100,1098400,18.95,40.00,47.4,低估,当前价格低估52.6%，符合安全边际要求,6937595.0,8463.87,加仓 50%持仓价值 (extreme_undervalue),18.95,30.19,-1.1528,-0.716,-0.4368,26.39,22.88,19.36,2180008,1.23,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/03/21,BUY,中煤能源(601898),814000,2923700,10.23,39.00,26.2,低估,当前价格低估73.8%，符合安全边际要求,8327220.0,10159.21,加仓 50%持仓价值 (extreme_undervalue) (受15%总仓位上限约束，实际买入814000股),10.23,34.07,-0.6492,-0.4759,-0.1733,13.49,11.55,9.62,1912858,0.97,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/03/28,BUY,中煤能源(601898),28300,2952000,10.12,39.00,25.9,低估,当前价格低估74.0%，符合安全边际要求,286396.0,349.4,加仓 50%持仓价值 (extreme_undervalue) (受15%总仓位上限约束，实际买入28300股),10.12,33.19,-0.6614,-0.513,-0.1484,13.35,11.42,9.48,2312252,1.11,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/04/11,BUY,淮北矿业(600985),398400,1195200,12.26,25.00,49.0,低估,当前价格低估51.0%，符合安全边际要求,4884384.0,5958.95,加仓 50%持仓价值 (extreme_undervalue),12.26,33.81,-0.5763,-0.5409,-0.0354,14.83,13.7,12.58,1072976,1.22,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/06/20,BUY,淮北矿业(600985),597600,1792800,11.25,25.00,45.0,低估,当前价格低估55.0%，符合安全边际要求,6723000.0,8202.06,加仓 50%持仓价值 (extreme_undervalue),11.25,32.55,-0.6677,-0.6435,-0.0243,14.26,12.76,11.27,824703,1.07,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
