日期,交易类型,股票名称,交易股票数量,交易后持仓数量,交易价格,DCF估值,价值比(%),估值状态,价值比描述,交易金额,手续费,交易原因,收盘价,RSI14,MACD_DIF,MACD_DEA,MACD_HIST,布林上轨,布林中轨,布林下轨,成交量,量能倍数,布林带位置,价值比过滤器,超买超卖信号,RSI 极端信号,动能确认,极端价格量能,满足维度数,触发原因,行业,RSI超买阈值,RSI超卖阈值,RSI极端超买阈值,RSI极端超卖阈值
2025/03/21,BUY,中煤能源(601898),220200,660700,10.23,39.00,26.2,低估,当前价格低估73.8%，符合安全边际要求,2252646.0,2748.23,加仓 50%持仓价值 (extreme_undervalue),10.23,34.07,-0.6493,-0.476,-0.1733,13.49,11.55,9.62,1912858,0.97,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/03/28,BUY,中煤能源(601898),102200,762900,10.12,39.00,25.9,低估,当前价格低估74.0%，符合安全边际要求,1034264.0,1261.8,现金不足，加仓80%现金 (extreme_undervalue),10.12,33.19,-0.6614,-0.5131,-0.1484,13.35,11.41,9.48,2312252,1.11,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/04/11,BUY,淮北矿业(600985),16800,399000,12.26,25.00,49.0,低估,当前价格低估51.0%，符合安全边际要求,205968.0,251.28,现金不足，加仓80%现金 (extreme_undervalue),12.26,33.81,-0.5763,-0.5409,-0.0354,14.83,13.7,12.58,1072976,1.22,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/04/11,BUY,中煤能源(601898),4100,767000,9.87,39.00,25.3,低估,当前价格低估74.7%，符合安全边际要求,40467.0,49.37,现金不足，加仓80%现金 (extreme_undervalue),9.87,33.14,-0.6601,-0.563,-0.0972,13.0,11.15,9.3,2208357,1.15,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/04/11,BUY,海尔智家(600690),300,176200,25.07,40.00,62.7,低估,当前价格低估37.3%，符合安全边际要求,7521.0,12.67,现金不足，加仓80%现金 (obvious_undervalue),25.07,36.18,-0.4971,-0.2845,-0.2126,29.33,27.38,25.43,3568055,1.35,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,白色家电,73.16,39.39,77.81,34.98
2025/04/18,BUY,海尔智家(600690),100,176300,24.55,40.00,61.4,低估,当前价格低估38.6%，符合安全边际要求,2455.0,7.5,现金不足，加仓80%现金 (obvious_undervalue),24.55,33.99,-0.6394,-0.3555,-0.2839,29.44,27.19,24.94,2263381,0.87,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,白色家电,73.16,39.39,77.81,34.98
2025/06/20,BUY,淮北矿业(600985),57400,456400,11.25,25.00,45.0,低估,当前价格低估55.0%，符合安全边际要求,645750.0,787.82,现金不足，加仓80%现金 (extreme_undervalue),11.25,32.55,-0.6677,-0.6435,-0.0243,14.26,12.76,11.27,824704,1.07,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2025/08/15,BUY,长江电力(600900),17300,190400,27.63,39.00,70.8,低估,当前价格低估29.2%，但未达到安全边际要求,477999.0,583.16,加仓 10%持仓价值 (slight_undervalue),27.63,36.05,-0.0811,0.2531,-0.3342,31.31,29.5,27.7,5010882,0.94,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,电力,64.42,37.37,69.22,32.22
2025/09/05,SELL,赣锋锂业(002460),75400,75400,44.61,50.00,89.2,低估,当前价格低估10.8%，但未达到安全边际要求,3363594.0,7399.91,减仓 50% (fair_value),44.61,72.14,1.9689,0.8983,1.0706,42.58,34.48,26.38,4013993,1.34,上轨之上,✓,✓,✗,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,能源金属,66.06,25.33,72.56,22.83
2025/09/05,SELL,江西铜业(600362),24400,24400,29.39,33.00,89.1,低估,当前价格低估10.9%，但未达到安全边际要求,717116.0,1592.0,减仓 50% (fair_value),29.39,74.42,1.3597,0.7397,0.62,27.6,23.35,19.1,4291980,1.58,上轨之上,✓,✓,✗,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,工业金属,70.61,38.45,76.29,33.57
2025/09/05,BUY,格力电器(000651),21500,129200,41.36,60.00,68.9,低估,当前价格低估31.1%，符合安全边际要求,889240.0,1067.09,加仓 20%持仓价值 (obvious_undervalue),41.36,36.46,0.0384,0.5618,-0.5234,49.05,45.83,42.6,4641196,1.28,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,白色家电,73.16,39.39,77.81,34.98
2025/09/12,SELL,赣锋锂业(002460),37700,37700,46.57,50.00,93.1,低估,当前价格低估6.9%，但未达到安全边际要求,1755689.0,3862.52,减仓 50% (fair_value),46.57,74.61,2.5285,1.2244,1.3041,44.71,35.3,25.88,6157972,1.67,上轨之上,✓,✓,✓,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,能源金属,66.06,25.33,72.56,22.83
2025/09/30,BUY,长江电力(600900),38000,228400,27.25,39.00,69.9,低估,当前价格低估30.1%，符合安全边际要求,1035500.0,1263.31,加仓 20%持仓价值 (obvious_undervalue),27.25,36.13,-0.4415,-0.2149,-0.2266,31.4,28.9,26.41,1545859,0.45,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,电力,64.42,37.37,69.22,32.22
2025/10/17,BUY,格力电器(000651),25800,155000,40.22,60.00,67.0,低估,当前价格低估33.0%，符合安全边际要求,1037676.0,1245.21,加仓 20%持仓价值 (obvious_undervalue),40.22,35.47,-1.3146,-0.6183,-0.6962,50.01,44.1,38.18,2411546,1.43,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,白色家电,73.16,39.39,77.81,34.98
2025/10/22,SELL,赣锋锂业(002460),37700,0,61.04,50.00,122.1,高估,当前价格高估22.1%，存在估值风险,2301208.0,5062.66,减仓 100% (extreme_overvalue),61.04,79.04,7.1945,4.7893,2.4053,65.42,43.77,22.12,1862260,0.58,轨道之间,✓,✓,✓,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,能源金属,66.06,25.33,72.56,22.83
2025/10/22,BUY,格力电器(000651),31000,186000,40.67,60.00,67.8,低估,当前价格低估32.2%，符合安全边际要求,1260770.0,1512.92,加仓 20%持仓价值 (obvious_undervalue),40.67,37.99,-1.3303,-0.7607,-0.5696,49.97,43.89,37.8,907596,0.68,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,白色家电,73.16,39.39,77.81,34.98
2025/10/24,SELL,神火股份(000933),144400,144400,24.05,30.00,80.2,低估,当前价格低估19.8%，但未达到安全边际要求,3472820.0,7640.2,减仓 50% (fair_value),24.05,74.68,1.3598,0.8186,0.5412,23.59,19.38,15.17,3587376,1.34,上轨之上,✓,✓,✗,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,工业金属,70.61,38.45,76.29,33.57
2025/10/24,BUY,格力电器(000651),37200,223200,40.5,60.00,67.5,低估,当前价格低估32.5%，符合安全边际要求,1506600.0,1807.92,加仓 20%持仓价值 (obvious_undervalue),40.5,37.39,-1.341,-0.8768,-0.4642,49.9,43.66,37.43,1680334,1.08,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,白色家电,73.16,39.39,77.81,34.98
