日期,交易类型,股票名称,交易股票数量,交易后持仓数量,交易价格,DCF估值,价值比(%),估值状态,价值比描述,交易金额,手续费,交易原因,收盘价,RSI14,MACD_DIF,MACD_DEA,MACD_HIST,布林上轨,布林中轨,布林下轨,成交量,量能倍数,布林带位置,价值比过滤器,超买超卖信号,RSI 极端信号,动能确认,极端价格量能,满足维度数,触发原因,行业,RSI超买阈值,RSI超卖阈值,RSI极端超买阈值,RSI极端超卖阈值
2018/07/06,BUY,人福医药(600079),149200,1355900,11.9,28.00,42.5,低估,当前价格低估57.5%，符合安全边际要求,1775480.0,2166.09,加仓 50%持仓价值 (extreme_undervalue) (受15%总仓位上限约束，实际买入149200股),11.9,30.53,-1.1316,-0.9616,-0.1701,16.79,14.57,12.35,428294,0.89,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,化学制药,73.1,35.53,79.75,31.82
2018/07/06,BUY,中远海控(601919),514300,1543000,4.67,20.00,23.4,低估,当前价格低估76.7%，符合安全边际要求,2401781.0,2930.17,加仓 50%持仓价值 (extreme_undervalue),4.67,30.25,-0.3343,-0.244,-0.0903,6.62,5.76,4.89,934730,0.88,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2018/07/13,BUY,中国神华(601088),115900,347800,17.55,45.00,39.0,低估,当前价格低估61.0%，符合安全边际要求,2034045.0,2481.53,加仓 50%持仓价值 (extreme_undervalue),17.55,33.08,-0.7878,-0.4358,-0.352,23.72,21.01,18.31,1076120,0.95,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2018/07/13,BUY,中远海控(601919),771500,2314500,4.5,20.00,22.5,低估,当前价格低估77.5%，符合安全边际要求,3471750.0,4235.53,加仓 50%持仓价值 (extreme_undervalue),4.5,28.63,-0.3897,-0.2731,-0.1166,6.68,5.67,4.67,823457,0.82,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2018/07/20,BUY,中国神华(601088),173900,521700,17.33,45.00,38.5,低估,当前价格低估61.5%，符合安全边际要求,3013687.0,3676.7,加仓 50%持仓价值 (extreme_undervalue),17.33,32.41,-0.9665,-0.5419,-0.4246,23.63,20.71,17.78,841818,0.87,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2018/07/20,BUY,神火股份(000933),71900,3178500,4.34,37.00,11.7,低估,当前价格低估88.3%，符合安全边际要求,312046.0,374.46,现金不足，加仓80%现金 (extreme_undervalue),4.34,26.83,-1.1041,-0.957,-0.1471,8.85,6.29,3.73,1067704,0.9,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,工业金属,70.61,38.45,76.29,33.57
2018/07/20,BUY,中远海控(601919),14200,2328700,4.36,20.00,21.8,低估,当前价格低估78.2%，符合安全边际要求,61912.0,75.53,现金不足，加仓80%现金 (extreme_undervalue),4.36,27.33,-0.4399,-0.3065,-0.1334,6.74,5.59,4.45,802368,0.87,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2018/08/03,BUY,中远海控(601919),2900,2331600,4.34,20.00,21.7,低估,当前价格低估78.3%，符合安全边际要求,12586.0,17.84,现金不足，加仓80%现金 (extreme_undervalue),4.34,30.11,-0.4831,-0.3657,-0.1174,6.58,5.4,4.22,1198040,1.15,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2018/08/10,BUY,中远海控(601919),500,2332100,4.44,20.00,22.2,低估,当前价格低估77.8%，符合安全边际要求,2220.0,7.26,现金不足，加仓80%现金 (extreme_undervalue),4.44,32.44,-0.4909,-0.3907,-0.1002,6.51,5.31,4.11,919723,0.86,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2018/08/17,BUY,中远海控(601919),100,2332200,4.14,20.00,20.7,低估,当前价格低估79.3%，符合安全边际要求,414.0,5.42,现金不足，加仓80%现金 (extreme_undervalue),4.14,29.29,-0.5154,-0.4157,-0.0998,6.49,5.22,3.95,661566,0.64,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2018/08/24,BUY,中远海控(601919),100,2332300,4.18,20.00,20.9,低估,当前价格低估79.1%，符合安全边际要求,418.0,5.43,现金不足，加仓80%现金 (extreme_undervalue),4.18,30.26,-0.5255,-0.4376,-0.0879,6.49,5.15,3.82,565349,0.68,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2019/08/09,BUY,中煤能源(601898),290600,1666100,4.25,39.00,10.9,低估,当前价格低估89.1%，符合安全边际要求,1235050.0,1506.76,现金不足，加仓80%现金 (extreme_undervalue),4.25,32.09,-0.1314,-0.0795,-0.0519,5.42,4.86,4.3,605169,1.34,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2019/11/15,BUY,中国神华(601088),14500,536200,16.9,45.00,37.6,低估,当前价格低估62.4%，符合安全边际要求,245050.0,298.96,现金不足，加仓80%现金 (extreme_undervalue),16.9,34.17,-0.4069,-0.2417,-0.1652,20.29,18.78,17.26,1393965,1.38,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2020/02/07,BUY,中国神华(601088),3000,539200,16.18,45.00,36.0,低估,当前价格低估64.0%，符合安全边际要求,48540.0,59.22,现金不足，加仓80%现金 (extreme_undervalue),16.18,33.82,-0.45,-0.3928,-0.0572,19.48,17.91,16.34,2343201,1.26,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2020/03/20,BUY,中国神华(601088),700,539900,14.89,45.00,33.1,低估,当前价格低估66.9%，符合安全边际要求,10423.0,15.63,现金不足，加仓80%现金 (extreme_undervalue),14.89,32.19,-0.7234,-0.5494,-0.174,18.94,17.15,15.37,1828054,1.08,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2020/03/20,BUY,长江电力(600900),100,935500,16.49,39.00,42.3,低估,当前价格低估57.7%，符合安全边际要求,1649.0,6.68,现金不足，加仓80%现金 (extreme_undervalue),16.49,37.04,-0.2542,-0.0949,-0.1592,18.79,17.76,16.73,1711384,1.19,下轨之下,✓,✓,✗,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,电力,64.42,37.37,69.22,32.22
2020/04/03,BUY,中远海控(601919),300,2332600,3.96,20.00,19.8,低估,当前价格低估80.2%，符合安全边际要求,1188.0,6.21,现金不足，加仓80%现金 (extreme_undervalue),3.96,37.05,-0.2248,-0.1452,-0.0796,5.46,4.6,3.74,1423038,0.91,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2020/05/22,BUY,中煤能源(601898),8900,1675000,3.69,39.00,9.5,低估,当前价格低估90.5%，符合安全边际要求,32841.0,40.07,现金不足，加仓80%现金 (extreme_undervalue),3.69,29.41,-0.2653,-0.2202,-0.0451,5.05,4.24,3.43,506026,1.39,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2020/05/29,BUY,中煤能源(601898),1700,1676700,3.79,39.00,9.7,低估,当前价格低估90.3%，符合安全边际要求,6443.0,11.57,现金不足，加仓80%现金 (extreme_undervalue),3.79,34.25,-0.2601,-0.2282,-0.0319,4.91,4.18,3.44,697704,1.53,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2020/06/05,BUY,中远海控(601919),5800,2338400,3.4,20.00,17.0,低估,当前价格低估83.0%，符合安全边际要求,19720.0,25.11,现金不足，加仓80%现金 (extreme_undervalue),3.4,34.31,-0.3812,-0.3202,-0.061,4.88,3.93,2.99,1491583,1.08,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2020/06/12,BUY,中煤能源(601898),1000,1677700,3.75,39.00,9.6,低估,当前价格低估90.4%，符合安全边际要求,3750.0,8.82,现金不足，加仓80%现金 (extreme_undervalue),3.75,34.03,-0.2454,-0.2351,-0.0103,4.65,4.06,3.48,372977,0.72,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,煤炭开采,69.3,34.31,77.83,31.73
2020/06/12,BUY,中远海控(601919),200,2338600,3.37,20.00,16.9,低估,当前价格低估83.2%，符合安全边际要求,674.0,5.69,现金不足，加仓80%现金 (extreme_undervalue),3.37,33.79,-0.3726,-0.3306,-0.0419,4.73,3.86,2.99,1444934,1.05,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2020/07/03,SELL,人福医药(600079),677900,678000,25.64,28.00,91.6,低估,当前价格低估8.4%，但未达到安全边际要求,17381356.0,38586.61,减仓 50% (fair_value),25.64,75.28,3.0241,2.5875,0.4366,28.48,19.78,11.09,1053060,1.07,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,化学制药,73.1,35.53,79.75,31.82
2020/09/04,SELL,人福医药(600079),678000,0,35.9,28.00,128.2,高估,当前价格高估28.2%，存在估值风险,24340200.0,54035.24,减仓 100% (extreme_overvalue),35.9,78.47,5.2325,4.5082,0.7242,39.91,28.15,16.4,495431,0.62,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,化学制药,73.1,35.53,79.75,31.82
2021/01/08,SELL,中远海控(601919),467700,1870900,15.29,20.00,76.5,低估,当前价格低估23.5%，但未达到安全边际要求,7151133.0,15875.52,减仓 20% (slight_undervalue_sell),15.29,88.09,2.0537,1.4068,0.647,13.51,8.09,2.66,10865635,1.35,上轨之上,✓,✓,✓,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,航运港口,70.35,38.12,74.46,34.95
2021/07/09,SELL,中矿资源(002738),651900,163075,60.4,60.00,100.7,高估,当前价格高估0.7%，存在估值风险,39374760.0,86624.47,减仓 80% (slight_overvalue),60.4,82.68,6.6537,4.4074,2.2464,53.65,33.61,13.58,927416,1.39,上轨之上,✓,✓,✓,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,小金属,68.09,33.4,75.19,31.0
2021/09/17,BUY,人福医药(600079),1646800,1646800,19.55,28.00,69.8,低估,当前价格低估30.2%，符合安全边际要求,32194940.0,39277.83,开仓 10%总资产 (obvious_undervalue),19.55,31.31,-2.2398,-1.745,-0.4948,31.22,25.45,19.69,961711,1.33,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,化学制药,73.1,35.53,79.75,31.82
2021/12/10,SELL,中矿资源(002738),163000,75,75.77,60.00,126.3,高估,当前价格高估26.3%，存在估值风险,12350510.0,27171.12,减仓 100% (extreme_overvalue),75.77,68.19,6.0628,5.6731,0.3897,72.77,60.81,48.85,961250,1.33,上轨之上,✓,✓,✗,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,小金属,68.09,33.4,75.19,31.0
2022/09/30,BUY,中远海控(601919),963500,2890527,11.02,20.00,55.1,低估,当前价格低估44.9%，符合安全边际要求,10617770.0,12953.68,加仓 50%持仓价值 (extreme_undervalue),11.02,29.57,-1.0065,-0.84,-0.1665,15.96,13.81,11.67,4902918,1.1,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2022/10/28,BUY,长江电力(600900),467700,1403200,20.68,39.00,53.0,低估,当前价格低估47.0%，符合安全边际要求,9672036.0,11799.88,加仓 50%持仓价值 (extreme_undervalue),20.68,30.74,-0.2071,0.144,-0.3512,25.18,23.52,21.86,3304153,1.28,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,电力,64.42,37.37,69.22,32.22
2022/10/28,BUY,中远海控(601919),847600,3738127,11.25,20.00,56.2,低估,当前价格低估43.8%，符合安全边际要求,9535500.0,11633.31,加仓 50%持仓价值 (extreme_undervalue) (受15%总仓位上限约束，实际买入847600股),11.25,32.21,-1.1194,-0.9653,-0.1541,15.67,13.25,10.82,4268322,0.88,轨道之间,✓,✓,✓,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2022/11/04,BUY,长江电力(600900),701600,2104800,20.14,39.00,51.6,低估,当前价格低估48.4%，符合安全边际要求,14130224.0,17238.87,加仓 50%持仓价值 (extreme_undervalue),20.14,28.29,-0.4111,0.033,-0.4441,25.53,23.33,21.12,4302023,1.43,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,电力,64.42,37.37,69.22,32.22
2022/11/11,BUY,长江电力(600900),44400,2149200,20.45,39.00,52.4,低估,当前价格低估47.6%，符合安全边际要求,907980.0,1107.74,加仓 50%持仓价值 (extreme_undervalue) (受15%总仓位上限约束，实际买入44400股),20.45,31.65,-0.5415,-0.0819,-0.4596,25.7,23.17,20.64,3366597,1.04,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,电力,64.42,37.37,69.22,32.22
2023/06/21,BUY,神火股份(000933),308700,3487200,13.01,37.00,35.2,低估,当前价格低估64.8%，符合安全边际要求,4016187.0,4819.42,加仓 50%持仓价值 (extreme_undervalue) (受15%总仓位上限约束，实际买入308700股),13.01,37.64,-0.8343,-0.3423,-0.492,20.49,16.31,12.14,862738,0.46,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,工业金属,70.61,38.45,76.29,33.57
2023/06/30,BUY,神火股份(000933),66900,3554100,13.0,37.00,35.1,低估,当前价格低估64.9%，符合安全边际要求,869700.0,1043.64,加仓 50%持仓价值 (extreme_undervalue) (受15%总仓位上限约束，实际买入66900股),13.0,37.6,-0.9136,-0.4566,-0.457,20.5,16.11,11.71,1567946,0.87,轨道之间,✓,✓,✗,✓,✗,3/4,买入信号：价值比过滤器+2个买入维度,工业金属,70.61,38.45,76.29,33.57
2023/06/30,BUY,中远海控(601919),1177200,4915327,9.4,20.00,47.0,低估,当前价格低估53.0%，符合安全边际要求,11065680.0,13500.13,加仓 50%持仓价值 (extreme_undervalue) (受15%总仓位上限约束，实际买入1177200股),9.4,32.31,-0.3747,-0.3313,-0.0434,11.72,10.88,10.04,2978264,1.47,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,航运港口,70.35,38.12,74.46,34.95
2024/01/26,SELL,淮北矿业(600985),7600,30615,17.57,25.00,70.3,低估,当前价格低估29.7%，但未达到安全边际要求,133532.0,296.44,减仓 20% (slight_undervalue_sell),17.57,70.44,1.1338,0.92,0.2139,18.38,15.25,12.12,724885,0.82,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/02/02,BUY,人福医药(600079),329300,1976100,18.76,28.00,67.0,低估,当前价格低估33.0%，符合安全边际要求,6177668.0,7536.75,加仓 20%持仓价值 (obvious_undervalue),18.76,30.6,-0.6558,-0.1491,-0.5067,27.17,23.71,20.25,945194,1.42,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,化学制药,73.1,35.53,79.75,31.82
2024/02/02,BUY,安井食品(603345),424500,424500,71.99,128.00,56.2,低估,当前价格低估43.8%，符合安全边际要求,30559755.0,37282.9,现金不足，开仓80%现金 (extreme_undervalue),71.99,22.06,-15.097,-12.5076,-2.5894,142.16,109.6,77.04,311577,1.11,下轨之下,✓,✓,✓,✗,✓,3/4,买入信号：价值比过滤器+2个买入维度,食品加工,55.58,26.75,63.03,24.82
2024/02/23,SELL,淮北矿业(600985),6100,24515,19.59,25.00,78.4,低估,当前价格低估21.6%，但未达到安全边际要求,119499.0,265.29,减仓 20% (slight_undervalue_sell),19.59,77.59,1.3332,1.0746,0.2585,19.35,16.05,12.75,1631865,1.55,上轨之上,✓,✓,✗,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/03/08,SELL,中国神华(601088),269900,270000,39.75,45.00,88.3,低估,当前价格低估11.7%，但未达到安全边际要求,10728525.0,23817.33,减仓 50% (fair_value),39.75,75.71,2.394,1.6428,0.7512,40.06,33.44,26.82,1797260,0.98,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/05/17,SELL,中远海控(601919),983000,3932327,14.06,20.00,70.3,低估,当前价格低估29.7%，但未达到安全边际要求,13820980.0,30682.58,减仓 20% (slight_undervalue_sell),14.06,80.87,0.6903,0.315,0.3753,13.01,10.72,8.42,11914612,1.57,上轨之上,✓,✓,✓,✗,✓,3/4,卖出信号：价值比过滤器+2个卖出维度,航运港口,70.35,38.12,74.46,34.95
2024/06/28,SELL,中国神华(601088),135000,135000,44.37,45.00,98.6,低估,当前价格低估1.4%，但未达到安全边际要求,5989950.0,13297.69,减仓 50% (fair_value),44.37,70.82,2.6661,2.4825,0.1836,44.99,40.62,36.26,1041641,0.89,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,煤炭开采,69.3,34.31,77.83,31.73
2024/08/02,SELL,长江电力(600900),429800,1719400,30.24,39.00,77.5,低估,当前价格低估22.5%，但未达到安全边际要求,12997152.0,28853.68,减仓 20% (slight_undervalue_sell),30.24,75.62,1.6086,1.3374,0.2712,31.25,27.25,23.25,3565387,0.85,轨道之间,✓,✓,✓,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,电力,64.42,37.37,69.22,32.22
2024/08/09,SELL,长江电力(600900),343800,1375600,29.54,39.00,75.7,低估,当前价格低估24.3%，但未达到安全边际要求,10155852.0,22545.99,减仓 20% (slight_undervalue_sell),29.54,67.98,1.553,1.3805,0.1725,31.45,27.47,23.5,3308521,0.82,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,电力,64.42,37.37,69.22,32.22
2024/08/16,SELL,长江电力(600900),275100,1100500,29.62,39.00,76.0,低估,当前价格低估24.0%，但未达到安全边际要求,8148462.0,18089.59,减仓 20% (slight_undervalue_sell),29.62,68.37,1.4982,1.4041,0.0941,31.61,27.71,23.81,2759543,0.76,轨道之间,✓,✓,✗,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,电力,64.42,37.37,69.22,32.22
2024/08/23,SELL,长江电力(600900),220100,880400,29.91,39.00,76.7,低估,当前价格低估23.3%，但未达到安全边际要求,6583191.0,14614.68,减仓 20% (slight_undervalue_sell),29.91,69.82,1.4612,1.4155,0.0457,31.69,27.98,24.27,2686689,0.87,轨道之间,✓,✓,✓,✓,✗,3/4,卖出信号：价值比过滤器+2个卖出维度,电力,64.42,37.37,69.22,32.22
